customer_id,total_tickets,sla_breaches,avg_csat,segment,clv,region,churn_risk,risk_tier
17307,1,1,,Retail,398.19,UK,False,Low Risk
17308,4,4,2.0,Retail,268.98,Netherlands,True,High Risk
17309,3,3,2.0,Retail,665.87,Unknown,True,High Risk
17310,1,1,1.0,Retail,378.42,France,False,Low Risk
17311,2,2,1.5,Retail,444.48,Netherlands,True,High Risk
17312,1,0,3.0,Wholesale,2828.16,UK,False,Low Risk
17313,5,5,2.25,Retail,108.48,UK,True,High Risk
17314,3,2,3.5,Retail,808.34,Germany,False,Low Risk
17315,4,3,2.5,Corporate,9654.53,Netherlands,False,Low Risk
17316,1,1,3.0,Retail,842.51,Netherlands,False,Low Risk
17317,4,4,1.6666666666666667,Corporate,3752.22,France,True,Critical Risk
17318,5,5,1.3333333333333333,Retail,614.12,UK,True,High Risk
17319,2,2,,Corporate,5349.22,UK,False,Low Risk
17320,4,4,2.0,Retail,897.7,Unknown,True,High Risk
17321,6,6,2.4,Retail,630.88,UK,True,High Risk
17322,7,7,2.4285714285714284,Corporate,5762.71,Germany,True,Critical Risk
17323,3,3,3.0,Corporate,4675.33,UK,False,Low Risk
17324,1,1,2.0,Retail,376.81,Other Europe,False,Low Risk
17325,7,7,2.1666666666666665,Retail,199.87,UK,True,High Risk
17326,2,2,3.0,Corporate,3157.13,UK,False,Low Risk
17327,2,1,2.5,Retail,216.1,Netherlands,False,Low Risk
17328,1,1,2.0,Wholesale,4527.18,Netherlands,False,Low Risk
17329,4,4,1.75,Retail,101.75,UK,True,High Risk
17330,5,4,3.3333333333333335,Corporate,11880.45,UK,False,Low Risk
17331,3,2,3.6666666666666665,Corporate,14688.92,France,False,Low Risk
17332,2,2,2.0,Retail,1047.86,UK,True,High Risk
17334,3,2,3.3333333333333335,Corporate,14822.55,UK,False,Low Risk
17335,2,2,1.5,Corporate,7578.94,UK,True,Critical Risk
17336,4,3,2.0,Retail,109.76,Germany,True,High Risk
17337,1,1,3.0,Retail,297.08,UK,False,Low Risk
17338,1,0,4.0,Corporate,11352.05,UK,False,Low Risk
17339,2,2,1.5,Wholesale,829.81,Germany,True,High Risk
17340,3,3,2.0,Corporate,3279.51,UK,True,Critical Risk
17341,2,1,5.0,Corporate,12306.92,UK,False,Low Risk
17342,1,1,2.0,Retail,637.03,Netherlands,False,Low Risk
17343,1,1,2.0,Retail,698.51,Germany,False,Low Risk
17344,2,2,2.0,Retail,1061.72,France,True,High Risk
17345,5,4,2.25,Retail,1020.84,UK,True,High Risk
17346,3,2,3.0,Retail,956.24,Other Europe,False,Low Risk
17347,3,3,1.3333333333333333,Wholesale,1639.47,Unknown,True,High Risk
17348,1,1,3.0,Corporate,8067.01,UK,False,Low Risk
17350,4,2,2.75,Corporate,13410.74,UK,False,Low Risk
17351,4,4,3.0,Retail,375.78,Other Europe,False,Low Risk
17352,1,1,2.0,Retail,443.13,UK,False,Low Risk
17353,8,8,2.8333333333333335,Wholesale,4633.76,UK,False,Low Risk
17354,4,3,2.0,Corporate,3550.53,UK,True,Critical Risk
17355,6,5,2.2,Retail,574.77,UK,True,High Risk
17356,4,4,2.5,Retail,926.54,Germany,False,Low Risk
17357,2,2,2.0,Retail,278.75,UK,True,High Risk
17358,1,1,3.0,Corporate,2320.38,Netherlands,False,Low Risk
17360,2,2,3.5,Wholesale,3141.18,UK,False,Low Risk
17361,3,3,2.6666666666666665,Retail,602.64,UK,False,Low Risk
17362,1,1,2.0,Retail,986.54,UK,False,Low Risk
17363,2,2,2.0,Wholesale,3186.94,Netherlands,True,Critical Risk
17364,2,2,2.0,Retail,75.38,France,True,High Risk
17365,2,2,1.0,Retail,967.48,France,True,High Risk
17366,3,3,2.3333333333333335,Retail,614.12,UK,True,High Risk
17367,3,1,3.5,Retail,667.74,UK,False,Low Risk
17368,2,2,3.0,Corporate,14944.55,Other Europe,False,Low Risk
17369,2,1,3.5,Wholesale,4384.26,EIRE,False,Low Risk
17370,3,2,3.0,Corporate,8420.01,UK,False,Low Risk
17371,2,2,1.0,Retail,928.25,Unknown,True,High Risk
17372,2,2,1.0,Corporate,8503.62,UK,True,Critical Risk
17373,1,1,4.0,Retail,95.77,Other Europe,False,Low Risk
17374,6,6,2.4,Wholesale,1007.06,UK,True,High Risk
17375,1,1,1.0,Retail,621.74,UK,False,Low Risk
17376,4,3,2.25,Corporate,8051.33,Netherlands,True,Critical Risk
17377,6,5,2.0,Retail,675.83,UK,True,High Risk
17378,1,1,1.0,Corporate,14529.63,UK,False,Low Risk
17379,3,3,2.0,Retail,872.98,France,True,High Risk
17380,2,2,2.0,Corporate,8067.01,Netherlands,True,Critical Risk
17381,2,2,2.0,Wholesale,4192.35,Germany,True,Critical Risk
17382,4,3,2.5,Retail,274.07,UK,False,Low Risk
17383,2,1,3.0,Retail,561.15,France,False,Low Risk
17384,5,5,1.8,Corporate,8525.16,Other Europe,True,Critical Risk
17385,6,5,2.75,Retail,1162.3,Germany,False,Low Risk
17386,2,2,3.5,Retail,332.48,UK,False,Low Risk
17387,1,1,2.0,Corporate,8067.01,UK,False,Low Risk
17388,1,1,3.0,Wholesale,2884.16,Germany,False,Low Risk
17389,2,2,2.0,Retail,444.14,France,True,High Risk
17390,1,1,2.0,Corporate,10103.09,Germany,False,Low Risk
17391,5,5,1.0,Retail,1099.47,UK,True,High Risk
17392,2,2,2.5,Corporate,8552.91,France,False,Low Risk
17393,5,5,2.25,Retail,629.25,Germany,True,High Risk
17394,4,4,2.5,Retail,630.08,Germany,False,Low Risk
17395,3,3,1.3333333333333333,Wholesale,2478.82,Other Europe,True,Critical Risk
17397,1,1,,Retail,911.71,EIRE,False,Low Risk
17398,4,2,2.75,Wholesale,2884.16,EIRE,False,Low Risk
17399,3,3,2.6666666666666665,Wholesale,2884.16,Unknown,False,Low Risk
17400,4,3,2.5,Corporate,3388.41,Germany,False,Low Risk
17401,4,4,1.5,Retail,1191.76,Unknown,True,High Risk
17403,5,4,2.6,Corporate,3229.23,UK,False,Low Risk
17404,1,1,4.0,Retail,614.12,France,False,Low Risk
17405,2,2,1.0,Retail,498.58,EIRE,True,High Risk
17406,6,6,2.8333333333333335,Retail,631.82,UK,False,Low Risk
17407,2,2,2.0,Corporate,7519.44,UK,True,Critical Risk
17408,2,2,1.5,Corporate,8067.01,UK,True,Critical Risk
17409,2,2,3.0,Retail,303.75,EIRE,False,Low Risk
17410,3,3,1.6666666666666667,Retail,1045.59,EIRE,True,High Risk
17411,4,4,2.75,Corporate,7557.32,UK,False,Low Risk
17412,4,2,3.0,Retail,159.67,UK,False,Low Risk
17413,1,1,2.0,Retail,61.55,UK,False,Low Risk
17414,1,1,3.0,Retail,585.14,UK,False,Low Risk
17415,4,3,2.0,Corporate,13840.33,UK,True,Critical Risk
17416,4,4,2.0,Retail,831.04,EIRE,True,High Risk
17417,1,1,1.0,Corporate,6316.01,UK,False,Low Risk
17418,1,1,1.0,Retail,847.54,UK,False,Low Risk
17419,6,6,2.2,Corporate,13245.92,EIRE,True,Critical Risk
17420,1,1,,Corporate,11073.88,Germany,False,Low Risk
17421,2,1,2.5,Wholesale,3665.21,UK,False,Low Risk
17422,3,3,2.0,Retail,508.25,Other Europe,True,High Risk
17423,1,1,2.0,Corporate,3584.56,France,False,Low Risk
17424,3,3,1.5,Corporate,11116.81,UK,True,Critical Risk
17425,2,2,2.5,Retail,392.68,Unknown,False,Low Risk
17426,4,4,3.3333333333333335,Corporate,12983.23,Other Europe,False,Low Risk
17427,1,1,3.0,Corporate,13002.13,France,False,Low Risk
17428,3,2,3.0,Corporate,14718.61,UK,False,Low Risk
17429,4,4,1.5,Retail,614.12,France,True,High Risk
17430,2,2,2.5,Retail,1061.38,UK,False,Low Risk
17431,3,2,4.0,Corporate,6281.91,UK,False,Low Risk
17432,2,2,,Retail,153.36,UK,False,Low Risk
17433,4,4,2.0,Corporate,10348.73,UK,True,Critical Risk
17434,5,5,2.5,Retail,857.41,UK,False,Low Risk
17435,5,5,1.5,Retail,50.91,UK,True,High Risk
17436,1,1,2.0,Corporate,3048.0,UK,False,Low Risk
17437,2,2,3.0,Retail,297.56,UK,False,Low Risk
17438,2,2,1.5,Retail,1190.37,EIRE,True,High Risk
17439,3,2,2.6666666666666665,Wholesale,3020.57,Germany,False,Low Risk
17440,5,5,2.0,Retail,708.13,UK,True,High Risk
17441,1,1,2.0,Corporate,14231.44,UK,False,Low Risk
17442,2,2,3.0,Retail,1020.38,UK,False,Low Risk
17443,1,1,3.0,Retail,1002.63,Netherlands,False,Low Risk
17445,1,1,1.0,Retail,536.09,UK,False,Low Risk
17446,1,1,1.0,Corporate,5367.46,UK,False,Low Risk
17447,7,5,3.0,Wholesale,2884.16,UK,False,Low Risk
17448,2,1,4.0,Wholesale,2119.48,UK,False,Low Risk
17449,2,2,1.5,Retail,1093.1,Other Europe,True,High Risk
17450,4,3,2.6666666666666665,Retail,158.95,UK,False,Low Risk
17451,3,2,2.0,Corporate,12546.0,EIRE,True,Critical Risk
17452,4,3,4.0,Retail,110.75,UK,False,Low Risk
17453,3,3,3.0,Corporate,13230.74,Other Europe,False,Low Risk
17454,2,1,2.0,Retail,95.15,UK,False,Low Risk
17455,3,3,1.6666666666666667,Retail,689.67,UK,True,High Risk
17456,2,2,2.0,Retail,1091.42,UK,True,High Risk
17457,3,3,2.3333333333333335,Retail,823.09,UK,True,High Risk
17458,2,2,3.0,Wholesale,4855.74,UK,False,Low Risk
17459,2,1,3.5,Corporate,14338.46,UK,False,Low Risk
17460,3,2,4.0,Retail,607.77,UK,False,Low Risk
17461,5,5,1.6666666666666667,Corporate,6460.5,Netherlands,True,Critical Risk
17462,3,3,2.0,Corporate,7830.31,UK,True,Critical Risk
17463,2,2,2.5,Corporate,10035.34,EIRE,False,Low Risk
17464,3,2,2.5,Retail,627.15,UK,False,Low Risk
17465,4,4,2.6666666666666665,Retail,168.27,UK,False,Low Risk
17466,3,3,2.0,Retail,513.0,Unknown,True,High Risk
17467,3,3,3.0,Corporate,3694.57,UK,False,Low Risk
17468,2,2,2.0,Retail,614.12,UK,True,High Risk
17469,2,1,3.5,Corporate,8615.62,UK,False,Low Risk
17470,3,3,1.5,Retail,788.43,France,True,High Risk
17471,2,2,1.0,Corporate,3351.47,UK,True,Critical Risk
17472,2,1,,Retail,347.05,Netherlands,False,Low Risk
17473,1,1,3.0,Wholesale,4423.64,Netherlands,False,Low Risk
17474,2,2,2.5,Retail,1018.52,UK,False,Low Risk
17476,2,2,,Corporate,8067.01,EIRE,False,Low Risk
17477,6,5,3.0,Retail,553.75,EIRE,False,Low Risk
17478,4,4,1.6666666666666667,Retail,1118.08,UK,True,High Risk
17479,4,3,3.0,Corporate,7796.53,UK,False,Low Risk
17480,1,1,,Retail,709.52,Other Europe,False,Low Risk
17481,5,5,2.3333333333333335,Corporate,14501.33,UK,True,Critical Risk
17482,1,1,4.0,Retail,1071.89,UK,False,Low Risk
17483,2,2,3.0,Retail,842.96,UK,False,Low Risk
17484,4,4,3.75,Wholesale,882.54,UK,False,Low Risk
17485,3,3,2.0,Retail,671.34,Unknown,True,High Risk
17486,6,6,2.0,Retail,496.34,UK,True,High Risk
17487,5,5,2.0,Corporate,6058.47,France,True,Critical Risk
17488,3,3,2.5,Retail,835.07,UK,False,Low Risk
17489,5,5,2.3333333333333335,Retail,499.76,France,True,High Risk
17490,1,1,3.0,Retail,491.15,France,False,Low Risk
17491,5,4,2.3333333333333335,Retail,417.68,UK,True,High Risk
17492,4,2,2.5,Corporate,5794.27,France,False,Low Risk
17493,2,2,3.0,Retail,448.44,UK,False,Low Risk
17494,5,3,3.6666666666666665,Corporate,11967.99,UK,False,Low Risk
17495,3,3,3.0,Retail,1060.71,France,False,Low Risk
17496,2,1,3.5,Retail,910.9,Germany,False,Low Risk
17497,2,2,1.5,Wholesale,888.83,UK,True,High Risk
17498,1,0,4.0,Retail,426.3,Germany,False,Low Risk
17499,2,2,2.0,Corporate,4389.57,UK,True,Critical Risk
17500,3,3,2.0,Retail,506.42,Other Europe,True,High Risk
17501,1,1,1.0,Retail,727.89,UK,False,Low Risk
17502,2,2,2.0,Retail,100.49,France,True,High Risk
17503,4,4,2.0,Retail,1187.21,UK,True,High Risk
17504,5,5,2.2,Wholesale,1886.93,France,True,High Risk
17505,1,1,4.0,Corporate,10126.19,UK,False,Low Risk
17506,3,2,2.0,Corporate,5954.02,EIRE,True,Critical Risk
17507,4,4,2.75,Retail,634.82,UK,False,Low Risk
17509,1,1,3.0,Retail,532.14,UK,False,Low Risk
17511,5,4,2.6,Retail,1082.66,UK,False,Low Risk
17512,2,2,1.5,Retail,968.45,UK,True,High Risk
17513,2,2,2.5,Wholesale,2884.16,UK,False,Low Risk
17514,5,5,2.4,Retail,155.02,UK,True,High Risk
17515,3,3,2.6666666666666665,Wholesale,4557.94,Other Europe,False,Low Risk
17516,2,2,1.0,Retail,614.12,UK,True,High Risk
17517,2,1,,Wholesale,922.52,UK,False,Low Risk
17518,2,2,2.0,Retail,668.22,Germany,True,High Risk
17519,1,1,,Corporate,9981.61,Germany,False,Low Risk
17520,3,3,2.3333333333333335,Retail,943.76,UK,True,High Risk
17521,3,3,1.6666666666666667,Retail,791.47,UK,True,High Risk
17522,3,3,1.3333333333333333,Corporate,8067.01,Netherlands,True,Critical Risk
17523,3,3,2.6666666666666665,Retail,697.09,UK,False,Low Risk
17524,1,1,1.0,Retail,695.32,Unknown,False,Low Risk
17525,2,2,,Corporate,8067.01,UK,False,Low Risk
17526,4,4,2.0,Retail,119.26,UK,True,High Risk
17527,3,3,2.6666666666666665,Retail,614.12,Netherlands,False,Low Risk
17530,2,2,3.0,Retail,224.15,France,False,Low Risk
17531,4,4,2.0,Corporate,6359.83,UK,True,Critical Risk
17532,4,4,2.0,Retail,516.99,UK,True,High Risk
17533,1,1,1.0,Wholesale,3484.9,EIRE,False,Low Risk
17534,5,5,3.3333333333333335,Corporate,7708.7,Netherlands,False,Low Risk
17535,5,4,2.0,Retail,567.61,Germany,True,High Risk
17536,2,2,2.0,Wholesale,3363.52,UK,True,Critical Risk
17537,1,1,,Retail,584.27,UK,False,Low Risk
17538,1,1,1.0,Retail,269.03,UK,False,Low Risk
17539,2,2,2.0,Corporate,8067.01,UK,True,Critical Risk
17540,1,0,4.0,Retail,614.12,Unknown,False,Low Risk
17541,2,1,3.0,Retail,73.14,UK,False,Low Risk
17542,3,3,3.0,Retail,162.25,UK,False,Low Risk
17543,6,6,2.8333333333333335,Retail,614.12,EIRE,False,Low Risk
17544,5,4,2.75,Retail,614.12,Unknown,False,Low Risk
17545,3,3,2.0,Retail,279.03,Other Europe,True,High Risk
17546,2,2,2.5,Wholesale,2391.61,UK,False,Low Risk
17547,4,3,3.0,Retail,1151.86,UK,False,Low Risk
17548,5,4,3.0,Wholesale,4516.69,France,False,Low Risk
17550,3,3,2.0,Corporate,3073.44,France,True,Critical Risk
17551,4,4,2.5,Wholesale,1603.41,UK,False,Low Risk
17552,1,1,4.0,Retail,614.12,Germany,False,Low Risk
17553,5,5,2.25,Corporate,6403.53,UK,True,Critical Risk
17554,1,1,1.0,Corporate,12713.23,UK,False,Low Risk
17555,3,3,2.5,Wholesale,3510.0,UK,False,Low Risk
17556,3,3,2.0,Retail,497.18,UK,True,High Risk
17557,5,5,2.4,Retail,511.68,EIRE,True,High Risk
17558,1,1,3.0,Corporate,6671.41,France,False,Low Risk
17559,2,2,2.0,Retail,414.85,UK,True,High Risk
17560,4,3,2.3333333333333335,Retail,356.81,Germany,True,High Risk
17563,2,1,3.0,Retail,421.62,UK,False,Low Risk
17564,2,2,2.0,Retail,512.73,EIRE,True,High Risk
17565,4,4,2.0,Wholesale,1506.59,UK,True,High Risk
17566,2,2,3.0,Retail,498.11,Other Europe,False,Low Risk
17568,1,1,,Retail,1019.39,Other Europe,False,Low Risk
17570,3,3,2.5,Corporate,8254.63,UK,False,Low Risk
17571,4,4,2.0,Wholesale,2247.31,UK,True,Critical Risk
17572,2,1,2.0,Retail,675.9,UK,False,Low Risk
17574,5,5,1.75,Retail,1041.69,Other Europe,True,High Risk
17575,2,1,5.0,Retail,606.8,Netherlands,False,Low Risk
17576,2,2,1.5,Retail,894.27,UK,True,High Risk
17577,1,1,,Corporate,8933.21,France,False,Low Risk
17578,3,3,2.0,Retail,295.57,EIRE,True,High Risk
17579,3,2,1.5,Retail,428.43,UK,True,High Risk
17580,3,3,3.6666666666666665,Retail,820.79,UK,False,Low Risk
17581,2,1,3.0,Retail,946.44,UK,False,Low Risk
17582,4,3,2.25,Corporate,2583.19,Unknown,True,Critical Risk
17583,3,3,1.6666666666666667,Corporate,11614.32,Germany,True,Critical Risk
17584,6,6,2.2,Retail,432.29,France,True,High Risk
17585,3,3,3.0,Retail,236.51,UK,False,Low Risk
17587,3,3,2.6666666666666665,Retail,819.66,UK,False,Low Risk
17588,6,5,1.75,Corporate,3396.86,UK,True,Critical Risk
17589,2,1,3.0,Corporate,5453.91,UK,False,Low Risk
17590,1,1,2.0,Retail,614.12,UK,False,Low Risk
17591,1,1,3.0,Retail,1082.01,Other Europe,False,Low Risk
17592,1,1,,Retail,993.8,UK,False,Low Risk
17593,4,4,2.3333333333333335,Wholesale,4946.81,UK,True,Critical Risk
17594,2,2,4.0,Corporate,9022.82,UK,False,Low Risk
17595,1,1,1.0,Wholesale,1411.64,Germany,False,Low Risk
17596,3,2,2.5,Corporate,5249.65,Germany,False,Low Risk
17597,2,1,1.0,Retail,238.91,Germany,False,Low Risk
17599,6,3,2.75,Retail,1046.88,UK,False,Low Risk
17600,1,1,1.0,Wholesale,2429.4,UK,False,Low Risk
17602,2,2,3.0,Corporate,3290.09,Germany,False,Low Risk
17603,2,2,1.5,Retail,965.68,UK,True,High Risk
17604,5,5,3.0,Wholesale,2884.16,Germany,False,Low Risk
17605,1,1,,Wholesale,2838.12,UK,False,Low Risk
17606,1,1,,Retail,989.9,UK,False,Low Risk
17607,3,3,2.3333333333333335,Retail,401.0,UK,True,High Risk
17608,5,4,2.2,Retail,180.69,UK,True,High Risk
17609,6,4,3.4,Wholesale,2884.16,Unknown,False,Low Risk
17610,4,4,2.6666666666666665,Retail,182.42,UK,False,Low Risk
17611,2,2,3.5,Corporate,4038.57,UK,False,Low Risk
17613,4,4,2.75,Retail,850.65,France,False,Low Risk
17614,5,3,3.0,Retail,176.95,UK,False,Low Risk
17616,1,1,1.0,Corporate,12476.59,EIRE,False,Low Risk
17617,2,2,,Wholesale,4869.57,France,False,Low Risk
17618,1,1,3.0,Retail,606.02,UK,False,Low Risk
17619,6,5,2.6,Retail,614.12,Germany,False,Low Risk
17621,2,2,3.0,Corporate,2165.95,UK,False,Low Risk
17622,4,4,3.0,Retail,614.12,Germany,False,Low Risk
17623,4,4,2.5,Wholesale,4323.19,Unknown,False,Low Risk
17624,4,2,3.75,Corporate,6034.01,EIRE,False,Low Risk
17626,2,1,1.0,Corporate,4731.53,UK,False,Low Risk
17627,4,4,2.5,Retail,983.65,UK,False,Low Risk
17628,1,1,4.0,Retail,1095.26,UK,False,Low Risk
17629,2,2,1.0,Corporate,13193.43,UK,True,Critical Risk
17630,2,1,3.0,Retail,866.42,Germany,False,Low Risk
17631,3,3,2.3333333333333335,Retail,1061.54,France,True,High Risk
17632,3,3,2.5,Wholesale,4813.73,Germany,False,Low Risk
17633,4,3,3.0,Retail,921.09,UK,False,Low Risk
17634,1,1,,Wholesale,3880.29,Germany,False,Low Risk
17635,1,1,1.0,Corporate,14372.13,UK,False,Low Risk
17636,4,3,2.3333333333333335,Retail,787.93,EIRE,True,High Risk
17637,1,1,3.0,Retail,1030.57,UK,False,Low Risk
17638,2,2,2.0,Wholesale,4619.6,EIRE,True,Critical Risk
17639,2,2,1.0,Retail,350.92,Netherlands,True,High Risk
17640,3,3,2.0,Corporate,13892.95,France,True,Critical Risk
17641,4,4,2.0,Wholesale,2289.6,Germany,True,Critical Risk
17642,2,2,2.0,Wholesale,3478.65,UK,True,Critical Risk
17644,2,2,2.5,Retail,579.38,UK,False,Low Risk
17645,3,3,3.0,Retail,614.12,Germany,False,Low Risk
17648,4,4,2.0,Wholesale,4391.46,UK,True,Critical Risk
17649,2,2,2.0,Wholesale,3737.11,Netherlands,True,Critical Risk
17650,3,2,2.0,Retail,336.69,UK,True,High Risk
17651,1,0,,Retail,1095.36,UK,False,Low Risk
17652,2,2,4.0,Retail,278.94,Unknown,False,Low Risk
17653,1,1,,Retail,1146.09,Netherlands,False,Low Risk
17654,3,3,3.0,Wholesale,3173.3,France,False,Low Risk
17655,2,2,1.5,Wholesale,2237.8,Netherlands,True,Critical Risk
17656,2,2,3.0,Retail,614.12,UK,False,Low Risk
17658,4,3,3.0,Retail,614.12,UK,False,Low Risk
17659,2,2,4.0,Corporate,12943.51,EIRE,False,Low Risk
17660,4,3,3.3333333333333335,Retail,115.18,Netherlands,False,Low Risk
17661,2,2,2.5,Wholesale,4296.04,UK,False,Low Risk
17662,3,3,2.0,Wholesale,829.33,UK,True,High Risk
17665,2,2,2.5,Retail,614.12,UK,False,Low Risk
17668,3,3,2.5,Wholesale,2325.16,Unknown,False,Low Risk
17669,3,3,2.0,Retail,514.05,UK,True,High Risk
17670,5,4,3.0,Retail,614.12,UK,False,Low Risk
17671,4,4,1.0,Retail,803.18,France,True,High Risk
17672,1,1,1.0,Retail,290.46,UK,False,Low Risk
17673,3,3,3.3333333333333335,Retail,58.58,UK,False,Low Risk
17674,6,6,2.2,Wholesale,4170.76,UK,True,Critical Risk
17675,2,2,3.0,Retail,540.47,UK,False,Low Risk
17676,8,8,1.7142857142857142,Retail,230.78,EIRE,True,High Risk
17677,4,4,2.25,Retail,1173.05,UK,True,High Risk
17678,2,2,3.5,Retail,342.86,UK,False,Low Risk
17679,1,1,2.0,Retail,776.08,Germany,False,Low Risk
17680,3,3,2.0,Corporate,4972.72,UK,True,Critical Risk
17682,2,2,,Corporate,12342.52,UK,False,Low Risk
17683,2,2,2.5,Retail,404.6,Unknown,False,Low Risk
17684,3,2,3.6666666666666665,Retail,541.85,UK,False,Low Risk
17685,3,2,2.3333333333333335,Retail,795.54,France,True,High Risk
17686,1,1,2.0,Retail,969.65,Other Europe,False,Low Risk
17687,2,2,3.0,Wholesale,2197.3,Unknown,False,Low Risk
17689,2,2,3.0,Wholesale,4538.93,EIRE,False,Low Risk
17690,1,1,,Wholesale,1010.74,France,False,Low Risk
17691,1,0,4.0,Retail,614.12,UK,False,Low Risk
17692,1,1,2.0,Retail,149.43,UK,False,Low Risk
17693,2,2,2.0,Retail,990.68,UK,True,High Risk
17694,2,2,3.0,Wholesale,3148.37,Germany,False,Low Risk
17695,2,2,4.0,Corporate,11110.51,France,False,Low Risk
17696,4,2,4.0,Retail,614.12,UK,False,Low Risk
17697,3,1,2.5,Retail,548.78,UK,False,Low Risk
17698,2,2,2.5,Retail,525.17,Netherlands,False,Low Risk
17700,2,2,3.0,Retail,488.14,Other Europe,False,Low Risk
17701,3,3,2.3333333333333335,Retail,1093.33,UK,True,High Risk
17703,3,3,3.0,Retail,873.77,Germany,False,Low Risk
17704,3,3,1.6666666666666667,Retail,295.8,UK,True,High Risk
17705,2,2,3.0,Retail,358.53,Other Europe,False,Low Risk
17706,2,2,2.5,Retail,1036.63,France,False,Low Risk
17707,2,2,1.0,Corporate,3968.79,Germany,True,Critical Risk
17708,1,0,3.0,Corporate,3562.07,France,False,Low Risk
17709,1,1,2.0,Wholesale,4943.59,UK,False,Low Risk
17710,1,1,3.0,Retail,717.92,Other Europe,False,Low Risk
17711,4,4,2.0,Retail,536.95,UK,True,High Risk
17712,3,3,3.0,Retail,467.82,EIRE,False,Low Risk
17713,5,5,2.0,Retail,1077.54,UK,True,High Risk
17714,4,3,3.5,Retail,852.78,UK,False,Low Risk
17715,3,3,2.3333333333333335,Wholesale,4921.97,UK,True,Critical Risk
17716,4,4,2.6666666666666665,Wholesale,1891.28,Germany,False,Low Risk
17717,7,7,2.2857142857142856,Retail,906.08,UK,True,High Risk
17718,3,3,2.0,Corporate,2434.51,Other Europe,True,Critical Risk
17719,1,1,2.0,Retail,379.9,UK,False,Low Risk
17720,3,2,2.6666666666666665,Corporate,10894.72,UK,False,Low Risk
17721,4,3,2.0,Wholesale,3360.66,UK,True,Critical Risk
17722,1,1,1.0,Retail,247.47,EIRE,False,Low Risk
17723,4,3,2.6666666666666665,Corporate,8887.84,UK,False,Low Risk
17724,1,0,4.0,Retail,783.06,UK,False,Low Risk
17725,2,2,2.0,Retail,1103.33,Unknown,True,High Risk
17726,3,3,1.0,Wholesale,2383.34,Unknown,True,Critical Risk
17727,4,4,2.0,Retail,490.57,France,True,High Risk
17728,1,1,1.0,Corporate,5331.8,Other Europe,False,Low Risk
17729,2,2,2.5,Retail,614.12,Unknown,False,Low Risk
17730,3,3,2.0,Corporate,6702.99,UK,True,Critical Risk
17731,2,2,3.0,Wholesale,2893.0,Other Europe,False,Low Risk
17733,2,2,,Retail,974.9,UK,False,Low Risk
17734,5,5,2.3333333333333335,Retail,1080.19,Other Europe,True,High Risk
17736,1,1,2.0,Retail,914.43,UK,False,Low Risk
17737,8,6,3.5,Corporate,5911.95,UK,False,Low Risk
17738,1,1,2.0,Retail,59.91,Other Europe,False,Low Risk
17739,1,1,2.0,Retail,237.06,UK,False,Low Risk
17740,5,5,2.5,Corporate,5341.81,UK,False,Low Risk
17741,3,2,2.6666666666666665,Retail,704.26,UK,False,Low Risk
17742,2,2,2.0,Retail,827.2,UK,True,High Risk
17744,3,3,2.0,Wholesale,1395.75,UK,True,High Risk
17745,6,6,2.5,Retail,614.12,UK,False,Low Risk
17747,3,3,2.0,Corporate,11630.14,Germany,True,Critical Risk
17748,3,3,2.3333333333333335,Retail,948.48,Germany,True,High Risk
17749,3,3,1.5,Retail,706.89,UK,True,High Risk
17750,2,1,5.0,Retail,947.6,Netherlands,False,Low Risk
17752,4,4,2.0,Wholesale,4735.19,UK,True,Critical Risk
17753,1,1,2.0,Retail,202.11,UK,False,Low Risk
17754,3,3,2.6666666666666665,Wholesale,3509.92,France,False,Low Risk
17755,1,0,4.0,Retail,220.32,UK,False,Low Risk
17757,2,2,2.5,Wholesale,2459.22,UK,False,Low Risk
17758,1,1,,Retail,305.05,EIRE,False,Low Risk
17759,5,5,1.3333333333333333,Retail,576.94,Germany,True,High Risk
17760,2,1,3.5,Corporate,10609.02,Germany,False,Low Risk
17761,2,1,2.5,Corporate,3331.13,UK,False,Low Risk
17762,3,3,2.0,Retail,104.12,UK,True,High Risk
17763,1,1,2.0,Retail,1185.47,Unknown,False,Low Risk
17764,3,3,3.0,Retail,834.91,Unknown,False,Low Risk
17765,2,2,3.0,Retail,232.3,Germany,False,Low Risk
17766,2,1,3.0,Retail,838.76,Germany,False,Low Risk
17767,3,2,1.5,Retail,910.63,UK,True,High Risk
17768,1,1,3.0,Wholesale,969.08,France,False,Low Risk
17770,5,5,2.0,Corporate,5297.35,Other Europe,True,Critical Risk
17771,2,2,2.5,Wholesale,3617.05,UK,False,Low Risk
17773,4,3,2.5,Retail,259.09,UK,False,Low Risk
17774,2,1,4.0,Retail,567.44,Germany,False,Low Risk
17775,5,4,3.0,Retail,446.18,UK,False,Low Risk
17776,1,1,3.0,Corporate,7774.38,Germany,False,Low Risk
17777,3,3,1.5,Retail,1183.89,UK,True,High Risk
17778,4,4,2.6666666666666665,Retail,383.19,Germany,False,Low Risk
17780,7,6,2.8333333333333335,Retail,136.13,France,False,Low Risk
17781,2,2,2.5,Retail,640.04,Unknown,False,Low Risk
17782,3,2,2.3333333333333335,Retail,252.02,UK,True,High Risk
17783,4,4,2.75,Wholesale,4018.48,EIRE,False,Low Risk
17784,4,4,3.0,Retail,325.28,UK,False,Low Risk
