customer_id,segment,clv,acquisition_channel,region,acquisition_date,clv_imputed
14458,Retail,295.87,Partner,Other Europe,2009-05-17,False
16894,Retail,975.86,Online,UK,2009-05-24,False
17928,Retail,997.48,Online,UK,2009-03-20,False
14901,Retail,1181.97,Online,EIRE,2009-04-04,False
17531,Corporate,6359.83,Partner,UK,2009-03-06,False
13538,Corporate,4504.79,Online,UK,2009-03-31,False
17446,Corporate,5367.46,Online,UK,2009-02-08,False
13752,Retail,528.73,Online,UK,2009-07-18,False
13289,Retail,481.05,Partner,UK,2009-02-15,False
13308,Retail,471.73,Online,UK,2009-01-27,False
15344,Corporate,3898.22,Referral,UK,2009-01-29,False
14340,Corporate,2881.35,Online,UK,2009-10-07,False
13087,Corporate,3559.39,Partner,Germany,2009-11-05,False
14562,Corporate,9521.04,Direct Sales,UK,2009-01-26,False
15816,Corporate,4092.8,Direct Sales,Netherlands,2009-07-03,False
16346,Retail,362.09,Direct Sales,Germany,2009-10-21,False
13872,Wholesale,2795.38,Referral,UK,2009-07-19,False
17569,Corporate,3259.93,Referral,UK,2009-12-05,False
12376,Retail,819.79,Direct Sales,UK,2009-01-13,False
16593,Wholesale,3400.53,Direct Sales,Unknown,2009-11-03,False
14491,Retail,614.12,Online,UK,2009-04-17,True
13521,Retail,310.39,Online,EIRE,2009-05-29,False
16265,Corporate,11452.71,Online,France,2009-08-23,False
15420,Corporate,3404.58,Partner,Germany,2009-12-24,False
17649,Wholesale,3737.11,Referral,Netherlands,2009-10-07,False
14292,Retail,530.32,Referral,UK,2009-09-10,False
15654,Corporate,14774.95,Trade Show,EIRE,2009-10-27,False
17360,Wholesale,3141.18,Trade Show,UK,2009-11-21,False
13569,Retail,147.35,Partner,UK,2009-02-24,False
17247,Corporate,5711.83,Online,UK,2009-07-23,False
12504,Retail,772.44,Referral,Germany,2009-09-13,False
15439,Retail,614.12,Trade Show,France,2009-10-11,True
14300,Retail,614.12,Online,UK,2009-12-12,True
14888,Retail,615.66,Partner,UK,2009-08-16,False
14737,Wholesale,1613.61,Direct Sales,UK,2009-07-04,False
13175,Retail,158.58,Referral,Netherlands,2009-08-02,False
14771,Retail,314.49,Online,UK,2009-08-22,False
15143,Retail,798.41,Direct Sales,France,2009-09-23,False
12706,Wholesale,4495.32,Online,UK,2009-02-28,False
13422,Retail,672.73,Trade Show,UK,2009-07-28,False
13195,Retail,445.58,Online,UK,2009-11-21,False
13002,Wholesale,2226.57,Online,Unknown,2009-02-04,False
17160,Retail,778.77,Referral,Netherlands,2009-04-14,False
15043,Retail,433.76,Trade Show,Germany,2009-05-04,False
15450,Retail,197.03,Trade Show,UK,2009-05-14,False
13779,Retail,523.74,Trade Show,UK,2009-04-09,False
15567,Retail,95.14,Online,Unknown,2009-10-07,False
15067,Retail,636.18,Online,UK,2009-12-08,False
16386,Retail,614.12,Referral,UK,2009-06-15,True
16298,Retail,676.13,Referral,UK,2009-02-05,False
13584,Retail,691.34,Referral,EIRE,2009-04-05,False
16210,Corporate,13755.16,Online,UK,2009-09-26,False
15515,Wholesale,1880.93,Referral,UK,2009-08-25,False
14703,Retail,1010.91,Online,UK,2009-11-10,False
14806,Retail,744.8,Online,UK,2009-06-15,False
16885,Retail,456.5,Referral,UK,2009-12-30,False
15187,Retail,739.27,Direct Sales,EIRE,2009-03-07,False
14705,Corporate,3141.05,Direct Sales,UK,2009-05-25,False
15499,Wholesale,949.48,Partner,Other Europe,2009-02-17,False
13526,Wholesale,1244.67,Referral,UK,2009-05-03,False
14595,Retail,766.89,Partner,France,2009-02-21,False
13575,Retail,989.67,Direct Sales,EIRE,2009-01-17,False
17072,Retail,332.27,Online,UK,2009-02-17,False
16212,Retail,555.5,Referral,UK,2009-01-25,False
16467,Retail,532.57,Trade Show,UK,2009-07-13,False
13693,Retail,734.51,Online,Unknown,2009-05-20,False
14501,Corporate,12619.41,Online,Germany,2009-03-19,False
17843,Retail,1088.51,Online,UK,2009-11-20,False
16118,Corporate,11056.96,Online,UK,2009-07-31,False
17165,Corporate,7960.74,Direct Sales,UK,2009-08-31,False
14177,Corporate,10334.12,Partner,UK,2009-09-06,False
12502,Retail,281.31,Online,Germany,2009-03-20,False
16290,Wholesale,1778.19,Online,UK,2009-10-21,False
17502,Retail,100.49,Partner,France,2009-12-13,False
16829,Retail,573.63,Online,UK,2009-03-11,False
15766,Retail,141.67,Referral,Other Europe,2009-05-25,False
15300,Retail,798.88,Referral,Germany,2009-04-18,False
14549,Corporate,3085.82,Online,UK,2009-12-28,False
17352,Retail,443.13,Direct Sales,UK,2009-12-17,False
17673,Retail,58.58,Referral,UK,2009-01-02,False
17444,Retail,1113.35,Trade Show,France,2009-07-15,False
17189,Wholesale,4893.7,Online,UK,2009-07-21,False
12721,Retail,576.99,Referral,EIRE,2009-11-13,False
17282,Retail,447.47,Direct Sales,EIRE,2009-10-06,False
17094,Retail,822.55,Direct Sales,UK,2009-12-09,False
14279,Retail,432.0,Referral,France,2009-04-02,False
14485,Retail,140.02,Online,UK,2009-05-24,False
14500,Retail,512.24,Trade Show,Netherlands,2009-06-26,False
15243,Corporate,4734.84,Referral,UK,2009-04-28,False
17506,Corporate,5954.02,Direct Sales,EIRE,2009-02-15,False
12485,Corporate,8649.83,Online,UK,2009-05-20,False
16739,Retail,239.44,Referral,UK,2009-02-10,False
17637,Retail,1030.57,Online,UK,2009-11-01,False
17332,Retail,1047.86,Partner,UK,2009-01-13,False
13335,Retail,708.16,Direct Sales,UK,2009-12-24,False
13211,Wholesale,2289.86,Online,France,2009-05-26,False
18252,Retail,788.09,Trade Show,UK,2009-09-12,False
17872,Retail,433.37,Direct Sales,UK,2009-04-13,False
15467,Retail,817.74,Trade Show,UK,2009-07-19,False
17051,Retail,565.3,Direct Sales,UK,2009-05-24,False
17254,Corporate,7336.8,Online,Germany,2009-10-25,False
12700,Retail,883.09,Trade Show,UK,2009-10-29,False
14909,Retail,1180.84,Partner,UK,2009-03-14,False
13499,Retail,640.96,Online,France,2009-07-15,False
13644,Corporate,3881.24,Direct Sales,UK,2009-05-28,False
16393,Corporate,4095.84,Partner,Germany,2009-04-26,False
14355,Corporate,4500.11,Trade Show,EIRE,2009-11-14,False
16445,Wholesale,4721.45,Online,France,2009-04-13,False
14101,Retail,712.16,Online,UK,2009-06-23,False
17091,Retail,690.6,Direct Sales,France,2009-06-30,False
17058,Retail,876.39,Trade Show,France,2009-04-22,False
14454,Corporate,14151.49,Referral,Germany,2009-03-30,False
18258,Wholesale,3681.58,Online,France,2009-06-19,False
13788,Retail,1018.91,Trade Show,UK,2009-01-07,False
16397,Retail,284.89,Direct Sales,UK,2009-08-26,False
13150,Corporate,11910.7,Direct Sales,Netherlands,2009-08-31,False
15183,Retail,614.12,Online,Germany,2009-07-06,True
15303,Retail,172.62,Trade Show,UK,2009-07-25,False
13005,Retail,614.12,Direct Sales,EIRE,2009-03-13,True
18199,Corporate,11965.75,Online,Unknown,2009-09-18,False
15965,Retail,1046.02,Trade Show,EIRE,2009-10-20,False
16342,Retail,805.78,Online,UK,2009-04-25,False
14361,Corporate,13353.69,Online,UK,2009-11-24,False
12834,Retail,707.6,Referral,UK,2009-02-09,False
13891,Corporate,12758.93,Referral,UK,2009-06-21,False
14053,Retail,795.32,Online,Netherlands,2009-09-04,False
18132,Corporate,14309.74,Referral,France,2009-01-13,False
12411,Corporate,13462.32,Referral,EIRE,2009-10-29,False
14876,Corporate,8067.01,Direct Sales,UK,2009-01-10,True
17972,Corporate,12516.71,Referral,Germany,2009-04-08,False
17269,Retail,311.78,Referral,EIRE,2009-05-26,False
15869,Retail,517.28,Online,UK,2009-04-03,False
17413,Retail,61.55,Online,UK,2009-11-11,False
16392,Retail,459.62,Direct Sales,UK,2009-11-09,False
16297,Retail,588.95,Partner,EIRE,2009-10-25,False
17695,Corporate,11110.51,Online,France,2009-11-13,False
14102,Retail,626.55,Online,France,2009-04-07,False
17447,Wholesale,2884.16,Referral,UK,2009-03-06,True
13036,Retail,325.79,Partner,UK,2009-04-03,False
13436,Corporate,13074.54,Trade Show,UK,2009-12-23,False
17731,Wholesale,2893.0,Trade Show,Other Europe,2009-06-22,False
14434,Retail,141.76,Online,UK,2009-04-24,False
15431,Retail,1117.78,Online,UK,2009-06-07,False
14520,Corporate,4032.31,Online,UK,2009-08-19,False
13525,Corporate,10937.04,Online,Germany,2009-03-18,False
13978,Corporate,10108.79,Online,UK,2009-10-28,False
16966,Retail,566.52,Referral,UK,2009-07-21,False
13754,Wholesale,3681.3,Referral,Netherlands,2009-08-03,False
17325,Retail,199.87,Online,UK,2009-04-30,False
16018,Corporate,2523.71,Referral,EIRE,2009-05-03,False
14189,Retail,292.66,Referral,EIRE,2009-01-21,False
16004,Corporate,9810.3,Online,UK,2009-12-14,False
15637,Retail,550.55,Online,UK,2009-08-22,False
16799,Retail,108.08,Direct Sales,UK,2009-02-19,False
15490,Retail,819.07,Referral,UK,2009-01-03,False
17036,Retail,863.65,Online,UK,2009-12-05,False
15788,Retail,661.04,Online,UK,2009-08-18,False
17664,Corporate,13341.13,Direct Sales,France,2009-05-11,False
17677,Retail,1173.05,Trade Show,UK,2009-08-07,False
17800,Retail,653.91,Online,France,2009-02-23,False
15222,Retail,94.8,Direct Sales,UK,2009-10-23,False
15446,Corporate,6311.02,Referral,France,2009-08-28,False
17744,Wholesale,1395.75,Referral,UK,2009-04-05,False
12948,Retail,726.61,Referral,UK,2009-06-26,False
13718,Corporate,2640.56,Online,Unknown,2009-02-02,False
14281,Retail,1112.85,Online,Germany,2009-02-20,False
12507,Wholesale,3534.08,Online,EIRE,2009-02-10,False
14836,Retail,1135.36,Direct Sales,Unknown,2009-06-04,False
14376,Corporate,10200.02,Online,UK,2009-08-02,False
16930,Wholesale,3873.46,Online,UK,2009-09-29,False
15036,Retail,101.61,Online,Netherlands,2009-08-24,False
13923,Corporate,5710.27,Direct Sales,UK,2009-01-06,False
17639,Retail,350.92,Direct Sales,Netherlands,2009-10-10,False
14996,Retail,644.69,Referral,UK,2009-12-18,False
12759,Corporate,4832.59,Online,UK,2009-12-20,False
13539,Retail,1048.31,Online,France,2009-01-19,False
16270,Wholesale,866.52,Online,Other Europe,2009-03-29,False
17799,Corporate,6274.69,Direct Sales,EIRE,2009-11-12,False
17376,Corporate,8051.33,Direct Sales,Netherlands,2009-12-03,False
13312,Retail,270.21,Online,Germany,2009-01-26,False
17451,Corporate,12546.0,Online,EIRE,2009-10-18,False
13545,Retail,513.69,Online,UK,2009-05-03,False
17702,Corporate,6651.94,Online,EIRE,2009-05-31,False
16042,Retail,685.19,Referral,UK,2009-05-07,False
17589,Corporate,5453.91,Online,UK,2009-01-07,False
13619,Retail,866.12,Online,France,2009-01-21,False
17630,Retail,866.42,Online,Germany,2009-08-13,False
12734,Corporate,8067.01,Online,UK,2009-09-05,True
13479,Corporate,3641.69,Direct Sales,Netherlands,2009-02-12,False
16195,Wholesale,2233.23,Referral,Other Europe,2009-07-12,False
14736,Retail,100.21,Online,EIRE,2009-12-15,False
14253,Wholesale,4569.64,Online,UK,2009-03-09,False
13218,Retail,1008.27,Direct Sales,UK,2009-08-18,False
17651,Retail,1095.36,Online,UK,2009-02-27,False
13418,Retail,324.93,Online,Germany,2009-07-22,False
14971,Corporate,4791.56,Direct Sales,UK,2009-04-30,False
17743,Corporate,10312.02,Referral,UK,2009-12-25,False
17329,Retail,101.75,Partner,UK,2009-09-21,False
15843,Retail,1043.87,Referral,UK,2009-12-14,False
15417,Retail,1147.01,Online,UK,2009-03-07,False
14844,Wholesale,2524.09,Partner,UK,2009-08-17,False
12409,Wholesale,1689.55,Online,UK,2009-09-25,False
12368,Retail,1194.99,Online,Netherlands,2009-03-03,False
13714,Retail,252.87,Referral,UK,2009-01-14,False
13831,Retail,912.34,Direct Sales,Netherlands,2009-04-11,False
17873,Retail,1045.94,Online,UK,2009-03-31,False
12513,Retail,614.12,Partner,Unknown,2009-10-02,True
15770,Retail,609.46,Direct Sales,Netherlands,2009-09-22,False
13039,Retail,392.3,Online,UK,2009-11-27,False
13435,Retail,327.55,Online,UK,2009-12-29,False
13469,Retail,371.0,Online,EIRE,2009-05-05,False
13391,Corporate,5422.2,Online,UK,2009-06-20,False
14889,Corporate,6674.06,Partner,UK,2009-11-30,False
15754,Corporate,7655.19,Online,Other Europe,2009-10-26,False
18223,Corporate,8067.01,Online,UK,2009-03-07,True
14350,Wholesale,4774.79,Direct Sales,UK,2009-09-11,False
15350,Retail,85.85,Online,Netherlands,2009-03-15,False
15465,Retail,702.5,Referral,UK,2009-03-01,False
16972,Retail,755.15,Referral,Germany,2009-07-05,False
17662,Wholesale,829.33,Direct Sales,UK,2009-04-17,False
15977,Corporate,7988.9,Online,UK,2009-07-08,False
12861,Retail,133.83,Direct Sales,UK,2009-02-17,False
14010,Retail,886.24,Online,Other Europe,2009-02-13,False
14536,Corporate,13666.45,Online,UK,2009-02-19,False
18261,Corporate,12095.89,Online,Germany,2009-09-30,False
17313,Retail,108.48,Referral,UK,2009-06-23,False
17919,Retail,656.41,Online,UK,2009-05-23,False
16031,Retail,1059.11,Referral,UK,2009-05-13,False
13183,Wholesale,2912.08,Online,France,2009-09-14,False
15028,Corporate,14225.16,Online,UK,2009-03-21,False
13743,Wholesale,4503.79,Online,UK,2009-11-20,False
12620,Retail,960.76,Partner,UK,2009-08-12,False
15937,Corporate,11781.23,Online,Other Europe,2009-01-25,False
18104,Wholesale,2203.37,Online,UK,2009-05-14,False
12946,Corporate,6726.95,Partner,UK,2009-06-04,False
13947,Retail,981.13,Online,UK,2009-08-19,False
14712,Retail,916.31,Direct Sales,UK,2009-03-10,False
14816,Wholesale,2884.16,Direct Sales,Germany,2009-03-18,True
12748,Wholesale,2884.16,Direct Sales,UK,2009-11-01,True
12518,Corporate,6300.31,Trade Show,UK,2009-12-10,False
12719,Wholesale,4016.29,Referral,UK,2009-08-22,False
15369,Corporate,7753.51,Referral,UK,2009-02-18,False
14923,Corporate,13172.65,Online,UK,2009-08-08,False
13864,Retail,594.2,Direct Sales,Unknown,2009-09-11,False
15870,Retail,655.58,Trade Show,UK,2009-06-02,False
18001,Corporate,5486.27,Referral,Netherlands,2009-04-01,False
13514,Retail,743.7,Online,UK,2009-09-29,False
13067,Retail,1007.94,Online,Germany,2009-09-03,False
16889,Retail,1022.34,Referral,UK,2009-05-30,False
14603,Retail,552.29,Referral,Germany,2009-09-25,False
13359,Retail,1035.24,Online,Other Europe,2009-12-06,False
17049,Retail,1157.14,Direct Sales,France,2009-06-29,False
12390,Retail,428.83,Online,UK,2009-05-03,False
14180,Wholesale,3461.89,Referral,UK,2009-06-18,False
13859,Retail,1089.73,Direct Sales,Other Europe,2009-02-23,False
16954,Retail,614.12,Online,UK,2009-07-09,True
14639,Retail,194.49,Referral,UK,2009-10-27,False
14318,Retail,331.42,Trade Show,UK,2009-06-10,False
15685,Wholesale,3195.31,Direct Sales,Germany,2009-07-07,False
14616,Wholesale,3978.51,Direct Sales,UK,2009-03-08,False
14807,Retail,458.58,Direct Sales,UK,2009-10-19,False
15134,Retail,253.18,Direct Sales,France,2009-07-10,False
14268,Retail,485.1,Referral,Germany,2009-06-17,False
16448,Retail,1069.86,Referral,France,2009-02-13,False
17161,Retail,614.12,Online,Unknown,2009-08-24,True
15866,Retail,614.12,Trade Show,UK,2009-04-14,True
14635,Corporate,13751.39,Direct Sales,Other Europe,2009-02-20,False
12746,Retail,213.94,Direct Sales,Germany,2009-03-15,False
18109,Retail,132.69,Partner,UK,2009-11-14,False
16189,Retail,50.06,Online,UK,2009-01-18,False
17193,Corporate,8067.01,Partner,Other Europe,2009-06-29,True
15608,Retail,1128.18,Online,UK,2009-05-07,False
15040,Retail,1129.21,Online,UK,2009-03-26,False
14090,Wholesale,4411.39,Trade Show,Germany,2009-03-23,False
15728,Retail,319.17,Trade Show,UK,2009-08-31,False
17205,Retail,136.72,Direct Sales,UK,2009-10-10,False
15562,Retail,408.87,Online,UK,2009-01-09,False
14369,Wholesale,4803.89,Referral,EIRE,2009-03-05,False
15270,Retail,616.9,Online,UK,2009-08-27,False
13045,Retail,71.11,Online,Netherlands,2009-04-16,False
15981,Retail,578.5,Partner,UK,2009-03-19,False
18126,Wholesale,2062.75,Online,UK,2009-01-21,False
16538,Retail,967.03,Partner,Unknown,2009-12-23,False
13162,Retail,326.34,Trade Show,UK,2009-02-28,False
17039,Wholesale,1064.21,Referral,Germany,2009-05-22,False
15109,Retail,946.79,Referral,UK,2009-05-24,False
14514,Retail,397.84,Partner,UK,2009-11-24,False
17906,Corporate,8067.01,Trade Show,UK,2009-08-21,True
16219,Wholesale,1674.57,Online,UK,2009-06-29,False
15743,Retail,444.5,Direct Sales,Netherlands,2009-06-16,False
17052,Retail,897.81,Online,Germany,2009-05-27,False
17792,Retail,1136.89,Direct Sales,UK,2009-02-21,False
14170,Retail,1062.75,Referral,UK,2009-11-27,False
16444,Retail,175.9,Trade Show,UK,2009-11-29,False
13663,Corporate,2227.48,Direct Sales,UK,2009-08-09,False
14130,Retail,317.06,Online,UK,2009-09-27,False
13377,Retail,1037.39,Referral,France,2009-11-24,False
14744,Retail,657.4,Direct Sales,UK,2009-09-19,False
17485,Retail,671.34,Online,Unknown,2009-08-21,False
16599,Wholesale,4185.61,Online,EIRE,2009-11-05,False
13362,Wholesale,3889.19,Online,France,2009-03-27,False
16547,Corporate,11631.48,Trade Show,UK,2009-04-24,False
13734,Retail,656.06,Partner,UK,2009-04-05,False
16963,Wholesale,2884.16,Partner,UK,2009-08-09,True
17037,Corporate,4238.53,Trade Show,UK,2009-06-21,False
12408,Corporate,9615.12,Direct Sales,UK,2009-07-08,False
13247,Retail,706.15,Online,Germany,2009-12-06,False
16048,Corporate,6167.38,Referral,UK,2009-11-05,False
12897,Wholesale,1175.23,Partner,Netherlands,2009-03-08,False
13881,Retail,909.65,Online,UK,2009-01-17,False
15319,Corporate,12080.32,Online,UK,2009-07-07,False
14097,Retail,171.5,Online,UK,2009-04-08,False
15210,Wholesale,3117.09,Online,France,2009-09-10,False
14916,Retail,632.06,Trade Show,UK,2009-07-14,False
14914,Corporate,8062.87,Partner,UK,2009-04-15,False
14055,Corporate,13198.79,Partner,Unknown,2009-12-14,False
14693,Retail,763.0,Online,UK,2009-12-30,False
12875,Wholesale,1008.34,Online,Unknown,2009-07-28,False
17003,Retail,1064.81,Partner,Netherlands,2009-01-05,False
14935,Corporate,10148.83,Direct Sales,Germany,2009-11-29,False
16277,Retail,614.12,Online,UK,2009-07-30,True
14460,Retail,1102.25,Online,UK,2009-12-31,False
15885,Retail,691.9,Online,UK,2009-01-13,False
16556,Retail,894.52,Direct Sales,Other Europe,2009-02-07,False
14651,Retail,774.52,Partner,UK,2009-03-11,False
15164,Corporate,8067.01,Referral,Germany,2009-12-24,True
12580,Corporate,11378.84,Direct Sales,UK,2009-02-19,False
15556,Retail,379.11,Online,UK,2009-11-28,False
14060,Corporate,2365.58,Direct Sales,Germany,2009-06-27,False
17492,Corporate,5794.27,Online,France,2009-08-29,False
15729,Retail,523.63,Referral,UK,2009-09-14,False
18166,Retail,765.93,Online,EIRE,2009-04-17,False
16061,Retail,506.88,Referral,EIRE,2009-11-27,False
12394,Retail,410.24,Referral,UK,2009-07-26,False
14315,Wholesale,1220.65,Online,Germany,2009-11-07,False
14733,Corporate,10994.23,Trade Show,France,2009-11-29,False
15852,Retail,614.12,Online,UK,2009-07-13,True
14431,Retail,263.64,Partner,UK,2009-07-17,False
16502,Retail,628.7,Referral,Germany,2009-06-16,False
18208,Retail,1022.13,Online,France,2009-10-23,False
15782,Corporate,4135.73,Online,EIRE,2009-03-02,False
17994,Corporate,2938.77,Direct Sales,UK,2009-03-13,False
15049,Corporate,13352.31,Trade Show,UK,2009-08-25,False
14412,Retail,1107.85,Direct Sales,Unknown,2009-01-29,False
16237,Corporate,10978.0,Online,Unknown,2009-05-22,False
14041,Corporate,5278.63,Online,UK,2009-10-03,False
15218,Wholesale,1036.14,Direct Sales,EIRE,2009-02-01,False
14018,Retail,1009.63,Partner,UK,2009-09-01,False
14998,Retail,610.48,Referral,Unknown,2009-05-13,False
13760,Corporate,2235.05,Trade Show,Unknown,2009-01-19,False
13409,Retail,522.8,Direct Sales,UK,2009-12-01,False
17362,Retail,986.54,Online,UK,2009-10-30,False
17433,Corporate,10348.73,Online,UK,2009-12-16,False
14014,Corporate,4039.73,Direct Sales,UK,2009-08-04,False
14621,Wholesale,3872.24,Online,Germany,2009-06-29,False
17546,Wholesale,2391.61,Online,UK,2009-12-18,False
18129,Corporate,2265.22,Online,UK,2009-05-14,False
17218,Corporate,11851.1,Referral,France,2009-10-04,False
15313,Retail,614.12,Online,Germany,2009-01-01,True
13577,Corporate,2613.56,Online,EIRE,2009-09-17,False
15799,Retail,915.27,Online,UK,2009-02-14,False
15463,Retail,508.28,Direct Sales,UK,2009-04-09,False
14840,Retail,427.49,Direct Sales,UK,2009-10-03,False
12573,Retail,673.02,Online,Germany,2009-02-22,False
15097,Retail,573.79,Referral,Unknown,2009-12-09,False
17897,Corporate,8883.94,Trade Show,Germany,2009-04-27,False
16998,Retail,455.16,Direct Sales,UK,2009-05-22,False
18181,Wholesale,2084.12,Partner,UK,2009-12-24,False
16984,Wholesale,2702.11,Trade Show,EIRE,2009-06-05,False
15749,Wholesale,3279.79,Trade Show,EIRE,2009-01-19,False
15699,Wholesale,2712.34,Referral,UK,2009-04-08,False
13411,Retail,640.2,Referral,UK,2009-08-28,False
13937,Corporate,7375.05,Online,UK,2009-07-19,False
17258,Wholesale,2148.19,Direct Sales,UK,2009-02-01,False
17529,Corporate,9766.58,Referral,UK,2009-09-20,False
18284,Retail,208.98,Trade Show,Germany,2009-09-22,False
16371,Corporate,4089.27,Online,UK,2009-02-09,False
15721,Retail,661.79,Online,UK,2009-03-16,False
15718,Wholesale,1489.07,Direct Sales,Other Europe,2009-12-02,False
17849,Retail,1159.01,Partner,UK,2009-09-18,False
13189,Corporate,13992.49,Online,Germany,2009-06-28,False
15979,Retail,732.52,Direct Sales,EIRE,2009-04-19,False
12404,Wholesale,3524.47,Online,UK,2009-03-10,False
16961,Retail,961.02,Online,UK,2009-06-18,False
17285,Corporate,7344.47,Referral,UK,2009-08-06,False
14810,Retail,325.09,Partner,Germany,2009-11-10,False
14939,Corporate,11334.89,Online,France,2009-05-25,False
17602,Corporate,3290.09,Online,Germany,2009-10-25,False
13020,Corporate,11013.91,Referral,UK,2009-11-19,False
13208,Corporate,13252.31,Direct Sales,UK,2009-08-05,False
13244,Retail,458.4,Trade Show,UK,2009-01-16,False
16385,Retail,69.17,Online,UK,2009-03-02,False
14886,Wholesale,3617.14,Referral,UK,2009-10-23,False
16749,Retail,535.52,Online,UK,2009-10-12,False
15708,Corporate,12785.37,Online,France,2009-01-07,False
13406,Retail,1195.66,Referral,UK,2009-04-22,False
17493,Retail,448.44,Online,UK,2009-10-15,False
12765,Retail,614.12,Online,Germany,2009-10-07,True
16177,Corporate,4425.67,Online,EIRE,2009-11-30,False
12670,Retail,443.38,Trade Show,UK,2009-12-20,False
17634,Wholesale,3880.29,Referral,Germany,2009-10-26,False
17698,Retail,525.17,Online,Netherlands,2009-11-10,False
14660,Retail,424.77,Referral,EIRE,2009-04-29,False
15206,Retail,1150.34,Direct Sales,UK,2009-11-19,False
17995,Retail,614.12,Online,France,2009-09-26,True
12541,Retail,725.86,Online,EIRE,2009-12-29,False
12705,Retail,898.64,Trade Show,UK,2009-11-22,False
14626,Retail,1100.0,Online,France,2009-07-30,False
12906,Corporate,6773.26,Direct Sales,EIRE,2009-03-21,False
14826,Retail,1132.14,Online,UK,2009-10-16,False
16391,Retail,851.56,Online,France,2009-08-25,False
17825,Corporate,2697.25,Referral,UK,2009-11-07,False
15495,Retail,1172.49,Referral,Netherlands,2009-04-20,False
13517,Retail,1123.08,Online,UK,2009-09-02,False
16135,Corporate,14589.45,Direct Sales,France,2009-09-27,False
12842,Corporate,7202.76,Referral,Netherlands,2009-10-19,False
18051,Retail,890.5,Referral,Germany,2009-12-10,False
18102,Corporate,8067.01,Online,Germany,2009-07-20,True
13862,Retail,643.68,Direct Sales,Germany,2009-03-17,False
16436,Retail,1147.75,Partner,France,2009-10-29,False
18087,Retail,110.68,Online,UK,2009-06-14,False
12956,Retail,531.5,Referral,UK,2009-02-05,False
15661,Retail,614.12,Trade Show,UK,2009-03-01,True
16355,Corporate,13275.61,Online,Netherlands,2009-12-30,False
14954,Wholesale,1423.73,Online,UK,2009-08-21,False
13425,Wholesale,4960.7,Trade Show,UK,2009-06-08,False
15768,Retail,614.12,Trade Show,UK,2009-08-25,True
12688,Retail,614.12,Online,UK,2009-04-25,True
15605,Corporate,8273.82,Referral,UK,2009-06-03,False
14615,Retail,201.47,Online,UK,2009-07-11,False
15931,Wholesale,2453.46,Online,UK,2009-10-01,False
18095,Corporate,7232.84,Direct Sales,UK,2009-04-28,False
14906,Wholesale,3034.76,Direct Sales,Unknown,2009-06-11,False
12859,Corporate,14636.7,Referral,Germany,2009-10-09,False
17597,Retail,238.91,Online,Germany,2009-07-15,False
17955,Retail,655.01,Referral,UK,2009-08-23,False
15435,Retail,949.76,Trade Show,Netherlands,2009-03-09,False
12935,Corporate,3966.44,Referral,Unknown,2009-07-14,False
16121,Corporate,12388.07,Online,Germany,2009-11-20,False
13099,Corporate,13558.7,Online,Germany,2009-04-18,False
12857,Wholesale,2713.73,Online,UK,2009-03-14,False
14445,Retail,355.08,Direct Sales,EIRE,2009-04-16,False
18090,Retail,418.62,Online,UK,2009-09-06,False
15604,Retail,51.04,Direct Sales,UK,2009-04-16,False
15814,Retail,614.12,Referral,France,2009-11-19,True
15221,Retail,320.29,Trade Show,UK,2009-08-22,False
12850,Corporate,7755.57,Trade Show,Other Europe,2009-12-30,False
17358,Corporate,2320.38,Online,Netherlands,2009-08-13,False
15217,Corporate,5491.79,Partner,Germany,2009-02-22,False
15610,Corporate,2579.41,Partner,UK,2009-05-16,False
13064,Wholesale,2884.16,Referral,UK,2009-12-12,True
16724,Corporate,2734.7,Online,UK,2009-03-04,False
14071,Corporate,4037.92,Online,Other Europe,2009-06-18,False
17281,Retail,746.78,Online,UK,2009-02-07,False
18195,Retail,1015.32,Referral,UK,2009-07-03,False
14074,Retail,517.43,Direct Sales,EIRE,2009-05-16,False
16452,Retail,863.37,Direct Sales,UK,2009-09-16,False
13314,Retail,813.26,Trade Show,UK,2009-07-09,False
17209,Retail,1173.87,Partner,UK,2009-07-19,False
15005,Retail,504.55,Online,UK,2009-09-29,False
14827,Retail,559.95,Online,France,2009-08-31,False
16221,Retail,761.37,Online,UK,2009-03-28,False
13927,Retail,125.44,Referral,EIRE,2009-12-25,False
17535,Retail,567.61,Online,Germany,2009-06-04,False
16163,Retail,188.45,Online,Unknown,2009-09-04,False
15008,Corporate,10479.65,Online,France,2009-07-01,False
16181,Corporate,6954.31,Direct Sales,UK,2009-08-28,False
14261,Retail,597.33,Online,UK,2009-09-13,False
16039,Wholesale,2849.18,Referral,UK,2009-11-11,False
15932,Corporate,5353.21,Direct Sales,UK,2009-09-16,False
15076,Corporate,7987.57,Referral,Germany,2009-12-28,False
12381,Retail,991.97,Online,UK,2009-05-20,False
16396,Corporate,10031.57,Direct Sales,UK,2009-10-21,False
17628,Retail,1095.26,Referral,UK,2009-08-20,False
17096,Corporate,9753.12,Direct Sales,UK,2009-12-15,False
16605,Corporate,4655.15,Partner,UK,2009-07-15,False
17778,Retail,383.19,Online,Germany,2009-03-07,False
15505,Retail,732.65,Referral,UK,2009-12-28,False
12461,Retail,502.78,Online,UK,2009-06-15,False
13339,Retail,405.19,Referral,EIRE,2009-08-24,False
16217,Corporate,8067.01,Direct Sales,UK,2009-01-09,True
